,Position,Edge,Path,Total
145,870,177,21,1068
146,868,176,19,1063
147,868,175,19,1062
148,868,179,19,1066
149,872,174,19,1065
150,871,175,19,1065
151,871,174,19,1064
152,872,173,19,1064
153,870,173,19,1062
154,868,174,19,1061
155,865,173,19,1057
156,862,175,17,1054
157,859,171,17,1047
158,854,176,16,1046
159,858,171,17,1046
160,851,171,17,1039
161,853,168,17,1038
162,856,168,16,1040
163,855,167,16,1038
164,856,166,16,1038
165,856,166,17,1039
166,855,166,19,1040
167,854,165,19,1038
168,851,166,19,1036
169,851,163,19,1033
170,844,164,19,1027
171,841,161,19,1021
172,835,158,20,1013
173,835,156,20,1011
174,828,152,20,1000
175,836,151,19,1006
176,834,152,19,1005
177,834,151,19,1004
178,833,152,19,1004
179,834,150,19,1003
180,832,150,18,1000
181,827,148,19,994
182,828,149,19,996
183,826,149,19,994
184,823,149,19,991
185,820,151,19,990
186,816,147,20,983
187,814,146,20,980
188,811,148,19,978
189,812,148,19,979
190,811,144,19,974
191,812,145,19,976
192,810,145,19,974
193,810,145,19,974
194,813,142,19,974
195,811,144,19,974
196,808,143,19,970
197,804,142,19,965
198,802,142,19,963
199,800,140,19,959
200,794,141,19,954
201,793,143,19,955
202,793,142,19,954
203,792,141,19,952
204,784,136,19,939
205,777,139,19,935
206,775,139,19,933
207,781,136,18,935
208,778,134,18,930
209,777,134,18,929
210,780,133,18,931
211,778,128,18,924
212,775,129,18,922
213,774,127,18,919
214,774,127,18,919
215,780,127,14,921
216,778,128,14,920
217,773,126,14,913
218,777,123,14,914
219,774,120,14,908
220,771,121,14,906
221,767,123,15,905
222,762,123,15,900
223,756,123,15,894
224,754,124,15,893
225,753,125,15,893
226,751,124,15,890
227,748,124,15,887
228,745,125,15,885
229,742,126,15,883
230,741,125,15,881
231,741,125,15,881
232,740,125,15,880
233,737,125,15,877
234,732,126,15,873
235,730,126,15,871
236,728,126,15,869
237,725,123,15,863
238,724,122,15,861
239,726,121,15,862
240,724,120,16,860
241,726,119,16,861
242,724,119,16,859
243,723,121,16,860
244,720,122,16,858
245,718,122,16,856
246,716,120,16,852
247,713,118,16,847
248,712,119,15,846
249,710,118,15,843
250,708,122,15,845
251,707,123,15,845
252,709,121,15,845
253,707,119,15,841
254,708,118,14,840
255,708,117,14,839
256,704,113,14,831
257,699,113,14,826
258,695,116,14,825
259,693,113,15,821
260,695,112,15,822
261,694,112,14,820
262,694,110,14,818
263,693,109,14,816
264,691,108,14,813
265,695,106,14,815
266,695,105,14,814
267,694,106,14,814
268,691,105,14,810
269,691,102,14,807
270,691,101,14,806
271,688,103,14,805
272,687,103,14,804
273,686,104,14,804
274,682,106,14,802
275,680,106,14,800
276,677,107,14,798
277,679,106,14,799
278,674,107,15,796
279,673,106,15,794
280,670,106,14,790
281,671,102,14,787
282,673,100,13,786
283,669,100,14,783
284,669,99,14,782
285,668,99,14,781
286,669,98,14,781
287,672,95,12,779
288,666,96,12,774
289,665,96,12,773
290,660,93,10,763
291,659,93,10,762
292,656,92,10,758
293,650,92,11,753
294,648,92,11,751
295,645,92,11,748
296,641,89,11,741
297,640,88,11,739
298,639,89,10,738
299,641,89,10,740
300,642,85,10,737
301,642,84,10,736
302,636,84,10,730
303,636,84,10,730
304,637,81,10,728
305,635,81,10,726
306,632,83,10,725
307,634,83,10,727
308,633,83,10,726
309,632,82,10,724
310,632,82,10,724
311,630,80,10,720
312,624,78,10,712
313,623,77,10,710
314,622,77,10,709
315,618,77,10,705
316,618,77,9,704
317,615,77,9,701
318,615,77,9,701
319,614,77,9,700
320,614,78,9,701
321,610,80,9,699
322,609,78,9,696
323,610,76,8,694
324,609,75,8,692
325,603,76,9,688
326,603,75,9,687
327,609,74,8,691
328,609,73,8,690
329,608,72,9,689
330,607,68,9,684
331,607,66,10,683
332,608,65,10,683
333,602,62,10,674
334,603,64,10,677
335,600,60,10,670
336,599,60,10,669
337,595,61,10,666
338,591,61,10,662
339,588,57,10,655
340,587,57,10,654
341,584,57,10,651
342,580,58,10,648
343,578,59,10,647
344,576,58,10,644
345,575,58,10,643
346,575,57,9,641
347,576,56,8,640
348,575,56,8,639
349,573,54,8,635
350,573,55,8,636
351,572,55,8,635
352,570,59,8,637
353,569,59,9,637
354,568,59,9,636
355,558,58,10,626
356,559,57,10,626
357,560,55,10,625
358,557,55,10,622
359,552,54,10,616
360,549,55,10,614
361,550,54,10,614
362,549,54,10,613
363,546,55,10,611
364,545,55,10,610
365,544,53,10,607
366,542,53,10,605
367,540,54,10,604
368,539,55,10,604
369,539,55,10,604
370,539,54,10,603
371,536,55,10,601
372,528,57,10,595
373,526,57,10,593
374,525,57,10,592
375,524,57,10,591
376,522,57,10,589
377,521,57,10,588
378,519,57,10,586
379,519,56,10,585
380,520,57,9,586
381,520,56,9,585
382,519,56,9,584
383,516,53,9,578
384,515,51,8,574
385,516,49,8,573
386,514,49,9,572
387,515,47,9,571
388,513,48,9,570
389,511,48,9,568
390,508,45,9,562
391,507,45,9,561
392,502,46,9,557
393,503,46,8,557
394,500,46,8,554
395,497,46,8,551
396,498,45,7,550
397,502,45,7,554
398,500,44,7,551
399,499,44,7,550
400,497,43,7,547
401,498,43,7,548
402,497,43,7,547
403,491,42,7,540
404,487,41,7,535
405,486,40,7,533
406,483,41,7,531
407,486,41,6,533
408,484,41,6,531
409,482,41,6,529
410,483,40,5,528
411,480,39,5,524
412,480,39,5,524
413,480,38,5,523
414,478,38,5,521
415,475,37,5,517
416,473,36,5,514
417,472,36,5,513
418,472,35,5,512
419,471,35,5,511
420,465,35,5,505
421,462,36,5,503
422,460,36,5,501
423,458,36,5,499
424,456,36,5,497
425,452,37,5,494
426,450,37,5,492
427,443,36,5,484
428,442,36,5,483
429,434,36,5,475
430,430,35,5,470
431,428,35,5,468
432,427,34,4,465
433,424,34,3,461
434,424,34,3,461
435,423,35,3,461
436,421,35,3,459
437,421,34,3,458
438,421,35,3,459
439,418,35,3,456
440,418,34,3,455
441,413,34,3,450
442,410,35,3,448
443,408,35,3,446
444,408,35,3,446
445,405,34,3,442
446,403,34,3,440
447,400,33,3,436
448,399,34,3,436
449,393,34,3,430
450,393,33,3,429
451,394,33,3,430
452,396,33,2,431
453,397,33,2,432
454,392,32,2,426
455,390,31,2,423
456,388,31,2,421
457,387,31,2,420
458,386,31,2,419
459,385,31,2,418
460,383,31,2,416
461,382,30,2,414
462,381,30,2,413
463,380,30,2,412
464,379,30,2,411
465,378,30,2,410
466,373,30,2,405
467,367,30,2,399
468,366,31,2,399
469,365,31,2,398
470,364,31,2,397
471,363,31,2,396
472,361,31,2,394
473,358,31,2,391
474,354,30,2,386
475,354,29,2,385
476,352,29,2,383
477,349,29,1,379
478,346,29,1,376
479,342,28,1,371
480,338,28,1,367
481,338,29,1,368
482,335,29,1,365
483,332,29,1,362
484,331,29,1,361
