DATAFLOW,LAST UPDATE,freq,na_item,sector,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2023-Q1,1.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2023-Q2,1.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2023-Q3,1.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2020-Q4,-13.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2021-Q1,-2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2021-Q2,-9.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2021-Q3,5.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2021-Q4,-1.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2022-Q1,4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2022-Q2,-4.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2022-Q3,10.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2022-Q4,-0.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2023-Q1,6.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2023-Q2,-2.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CY,2023-Q3,9.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2020-Q4,-9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2021-Q1,-9.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2021-Q2,-2.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2021-Q3,-2.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2021-Q4,-6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2022-Q1,-4.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2022-Q2,0.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2022-Q3,-3.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2022-Q4,-5.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2023-Q1,-6.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2023-Q2,1.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CZ,2023-Q3,-2.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2020-Q4,-5.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2021-Q1,-4.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2021-Q2,-4.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2021-Q3,-2.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2021-Q4,-3.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2022-Q1,-0.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2022-Q2,0.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2022-Q3,-3.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2022-Q4,-5.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2023-Q1,-2.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2023-Q2,-0.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DE,2023-Q3,-1.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2020-Q4,0.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2021-Q1,4.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2021-Q2,5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2021-Q3,4.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2021-Q4,2.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2022-Q1,3.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2022-Q2,4.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2022-Q3,3.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2022-Q4,2.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2023-Q1,3.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2023-Q2,3.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,DK,2023-Q3,3.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2020-Q4,-6.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2021-Q1,-8.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2021-Q2,-6.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2021-Q3,-3.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2021-Q4,-2.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2022-Q1,-4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2022-Q2,-2.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2022-Q3,-3.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2022-Q4,-4.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2023-Q1,-4.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2023-Q2,-2.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA19,2023-Q3,-2.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2020-Q4,-6.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2021-Q1,-8.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2021-Q2,-6.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2021-Q3,-3.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2021-Q4,-2.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2022-Q1,-4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2022-Q2,-2.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2022-Q3,-3.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2022-Q4,-4.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2023-Q1,-4.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2023-Q2,-2.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EA20,2023-Q3,-2.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2020-Q4,-5.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2021-Q1,-6.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2021-Q2,-3.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2021-Q3,-0.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2021-Q4,-0.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2022-Q1,-3.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2022-Q2,2.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2022-Q3,0,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2022-Q4,-3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2023-Q1,-4.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2023-Q2,0.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EE,2023-Q3,-2.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2020-Q4,-13.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2021-Q1,-18.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2021-Q2,-7.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2021-Q3,-0.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2021-Q4,-3.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2022-Q1,-9.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2022-Q2,1.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2022-Q3,-2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2022-Q4,-0.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2023-Q1,-9.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2023-Q2,1.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EL,2023-Q3,2.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2020-Q4,-11.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2021-Q1,-7.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2021-Q2,-11.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2021-Q3,0.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2021-Q4,-8.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2022-Q1,-1.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2022-Q2,-8.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2022-Q3,2.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2022-Q4,-10.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2023-Q1,-0.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2023-Q2,-8.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,ES,2023-Q3,2.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2020-Q4,-6.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2021-Q1,-7.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2021-Q2,-5.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2021-Q3,-3.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2021-Q4,-3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2022-Q1,-3.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2022-Q2,-1.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2022-Q3,-3.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2022-Q4,-4.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2023-Q1,-4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2023-Q2,-2.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,EU27_2020,2023-Q3,-2.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2020-Q4,-7.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2021-Q1,-5.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2021-Q2,-0.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2021-Q3,-5.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2021-Q4,-0.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2022-Q1,-1.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2022-Q2,3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2022-Q3,-3.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2022-Q4,-0.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2023-Q1,-1.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2023-Q2,0.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FI,2023-Q3,-4.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2020-Q4,-4.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2021-Q1,-13,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2021-Q2,-8.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2021-Q3,-5.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2021-Q4,0.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2022-Q1,-7.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2022-Q2,-4.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2022-Q3,-6.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2022-Q4,-1.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2023-Q1,-6.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2023-Q2,-5.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,FR,2023-Q3,-6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2020-Q4,-9.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2021-Q1,-5.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2021-Q2,-5.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2021-Q3,3.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2021-Q4,-4.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2022-Q1,-0.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2022-Q2,1.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2022-Q3,4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2022-Q4,-5.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2023-Q1,-1.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2023-Q2,0.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HR,2023-Q3,5.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2020-Q4,-15.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2021-Q1,-7.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2021-Q2,-4.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2021-Q3,-4.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2021-Q4,-10.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2022-Q1,-3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2022-Q2,-1.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2022-Q3,-5.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2022-Q4,-13.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2023-Q1,-11.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2023-Q2,-3.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,HU,2023-Q3,-3.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2020-Q4,-2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2021-Q1,-6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2021-Q2,-2.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2021-Q3,-2.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2021-Q4,4.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2022-Q1,-0.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2022-Q2,1.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2022-Q3,1.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2022-Q4,4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2023-Q1,1.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2023-Q2,1.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IE,2023-Q3,0.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2020-Q4,-8.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2021-Q1,-8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2021-Q2,-10.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2021-Q3,-6.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2021-Q4,-8.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2022-Q1,-0.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2022-Q2,-4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2022-Q3,-5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2022-Q4,-6.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2023-Q1,-1.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2023-Q2,-3.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IS,2023-Q3,-3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2020-Q4,-5.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2021-Q1,-14.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2021-Q2,-9.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2021-Q3,-7.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2021-Q4,-4.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2022-Q1,-11.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2022-Q2,-5.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2022-Q3,-9.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2022-Q4,-6.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2023-Q1,-11.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2023-Q2,-5.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,IT,2023-Q3,-5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2020-Q4,-13.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2021-Q1,-4.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2021-Q2,1.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2021-Q3,0.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2021-Q4,-3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2022-Q1,0.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2022-Q2,4.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2022-Q3,0.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2022-Q4,-7.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2023-Q1,-1.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2023-Q2,3.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LT,2023-Q3,1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,LU,2020-Q4,-6,
