DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2015,6.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2016,5.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2017,5.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2018,4.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2019,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2020,4.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2021,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,EU27_2020,2022,4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2011,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2012,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2013,5.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2014,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2015,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2016,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2017,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2018,4.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2019,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2020,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2021,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FI,2022,4.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2011,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2012,6.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2013,6.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2014,6.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2015,6.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2016,6.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2017,5.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2018,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2019,5.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2020,5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2021,4.9,d
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,FR,2022,4.6,d
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2011,7.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2012,9.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2013,9.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2014,10.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2015,9.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2016,7.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2017,6.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2018,4.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2019,3.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2020,4.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2021,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HR,2022,4.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2011,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2012,6.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2013,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2014,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2015,4.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2016,3.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2017,2.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2018,2.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2019,2.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2020,2.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2021,2.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,HU,2022,2.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2011,10.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2012,10.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2013,9.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2014,7.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2015,6.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2016,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2017,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2018,3.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2019,3.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2020,3.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2021,4.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IE,2022,3.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2011,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2012,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2013,4.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2014,4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2015,3.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2016,2.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2017,2.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2018,2.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2019,2.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2020,4.3,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2021,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IS,2022,3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2011,4.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2012,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2013,6.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2014,7.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2015,6.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2016,6.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2017,6.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2018,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2019,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2020,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2021,5.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,IT,2022,4.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2011,9.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2012,8.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2013,7.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2014,7.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2015,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2016,5.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2017,4.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2018,4.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2019,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2020,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2021,5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LT,2022,4.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2011,3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2012,3.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2013,3.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2014,3.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2015,4.3,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2016,4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2017,3.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2018,3.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2019,3.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2020,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2021,3.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LU,2022,3.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2011,10.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2012,10,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2013,7.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2014,7.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2015,6.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2016,6.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2017,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2018,5.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2019,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2020,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2021,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,LV,2022,4.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2011,10.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2012,10.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2013,10.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2014,10.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2015,10.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2016,10.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2017,9.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2018,9.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2019,9.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,ME,2020,10.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2011,18.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2012,18.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2013,17.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2014,16.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2015,15.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2016,13.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2017,13.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2018,12.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2019,10.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MK,2020,9.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2011,3.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2012,3.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2013,3.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2014,3.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2015,3.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2016,2.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2017,2.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2018,2.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2019,2.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2020,2.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2021,2.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,MT,2022,2.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2011,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2012,5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2013,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2014,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2015,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2016,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2017,4.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2018,3.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2019,3.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2020,3.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2021,3.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NL,2022,2.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2011,2.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2012,2.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2013,2.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2014,2.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2015,3.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2016,3.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2017,3.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2018,2.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2019,2.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2020,3.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2021,3.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,NO,2022,2.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2011,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2012,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2013,6.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2014,5.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2015,4.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2016,3.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2017,3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2018,2.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2019,2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2020,1.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2021,2.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PL,2022,1.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2011,8.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2012,10.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2013,10.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2014,9.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2015,8.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2016,7.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2017,5.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2018,4.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2019,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2020,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2021,4.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,PT,2022,4.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2011,4.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2012,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2013,4.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2014,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2015,4.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2016,3.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2017,3.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2018,2.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2019,2.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2020,3.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2021,3.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RO,2022,3.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2011,13.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2012,14.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2013,13.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2014,11.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2015,10.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2016,9.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2017,8.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2018,8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2019,6.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2020,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2021,6.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,RS,2022,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2011,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2012,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2013,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2014,5.8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2015,5.4,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2016,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2017,4.9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2018,4.7,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2019,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2020,6.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2021,6.5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SE,2022,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2011,5.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2012,5.6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2013,6.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2014,6.1,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2015,5.7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2016,5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2017,4.2,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2018,3.3,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,PC_POP,T,SI,2019,2.9,
